Drug,Reac,a,drug_num,reac_num,n
ERLOTINIB,PERIPHERAL SWELLING,3,158,913,63653
ESTRADIOL,PERIPHERAL SWELLING,2,28,913,63653
"ESTROGENS, CONJUGATED (USP)",PERIPHERAL SWELLING,1,19,913,63653
ETANERCEPT,PERIPHERAL SWELLING,212,4166,913,63653
EVEROLIMUS,PERIPHERAL SWELLING,3,317,913,63653
EXEMESTANE,PERIPHERAL SWELLING,1,69,913,63653
EZETIMIBE,PERIPHERAL SWELLING,2,47,913,63653
FEBUXOSTAT,PERIPHERAL SWELLING,1,91,913,63653
FLUVASTATIN,PERIPHERAL SWELLING,1,11,913,63653
FUROSEMIDE,PERIPHERAL SWELLING,1,287,913,63653
GABAPENTIN,PERIPHERAL SWELLING,6,148,913,63653
IBANDRONATE,PERIPHERAL SWELLING,1,96,913,63653
IBRUTINIB,PERIPHERAL SWELLING,26,670,913,63653
ILOPROST,PERIPHERAL SWELLING,5,172,913,63653
IMATINIB,PERIPHERAL SWELLING,16,150,913,63653
INFLIXIMAB,PERIPHERAL SWELLING,1,343,913,63653
INSULIN LISPRO,PERIPHERAL SWELLING,1,44,913,63653
INTERFERON ALFA-2B,PERIPHERAL SWELLING,1,12,913,63653
INTERFERON BETA-1B,PERIPHERAL SWELLING,3,54,913,63653
LENALIDOMIDE,PERIPHERAL SWELLING,47,4935,913,63653
LETROZOLE,PERIPHERAL SWELLING,1,82,913,63653
LEUPROLIDE,PERIPHERAL SWELLING,7,223,913,63653
LINAGLIPTIN,PERIPHERAL SWELLING,1,259,913,63653
LISINOPRIL,PERIPHERAL SWELLING,1,219,913,63653
LOSARTAN,PERIPHERAL SWELLING,2,64,913,63653
LUBIPROSTONE,PERIPHERAL SWELLING,1,32,913,63653
MACITENTAN,PERIPHERAL SWELLING,11,579,913,63653
MEROPENEM,PERIPHERAL SWELLING,1,44,913,63653
METHOTREXATE,PERIPHERAL SWELLING,4,261,913,63653
METHOXSALEN,PERIPHERAL SWELLING,1,2,913,63653
METOPROLOL,PERIPHERAL SWELLING,7,121,913,63653
MISOPROSTOL,PERIPHERAL SWELLING,1,1,913,63653
MORPHINE,PERIPHERAL SWELLING,1,90,913,63653
NAPROXEN,PERIPHERAL SWELLING,5,114,913,63653
NILOTINIB,PERIPHERAL SWELLING,1,278,913,63653
NINTEDANIB,PERIPHERAL SWELLING,1,101,913,63653
NITROGLYCERIN,PERIPHERAL SWELLING,1,18,913,63653
OCTREOTIDE,PERIPHERAL SWELLING,55,480,913,63653
OLANZAPINE,PERIPHERAL SWELLING,2,74,913,63653
OLMESARTAN,PERIPHERAL SWELLING,2,47,913,63653
OMALIZUMAB,PERIPHERAL SWELLING,15,306,913,63653
ONDANSETRON,PERIPHERAL SWELLING,1,54,913,63653
OSELTAMIVIR,PERIPHERAL SWELLING,1,30,913,63653
OXALIPLATIN,PERIPHERAL SWELLING,1,212,913,63653
OXYBATE,PERIPHERAL SWELLING,1,124,913,63653
OXYCODONE,PERIPHERAL SWELLING,2,126,913,63653
PACLITAXEL,PERIPHERAL SWELLING,1,380,913,63653
PARICALCITOL,PERIPHERAL SWELLING,1,23,913,63653
PAZOPANIB,PERIPHERAL SWELLING,2,267,913,63653
PEGINTERFERON ALFA-2B,PERIPHERAL SWELLING,1,57,913,63653
PERTUZUMAB,PERIPHERAL SWELLING,1,69,913,63653
PIMAVANSERIN,PERIPHERAL SWELLING,3,6,913,63653
POLYETHYLENE GLYCOL 3350,PERIPHERAL SWELLING,1,7,913,63653
POMALIDOMIDE,PERIPHERAL SWELLING,11,1075,913,63653
POSACONAZOLE,PERIPHERAL SWELLING,1,11,913,63653
PREDNISONE,PERIPHERAL SWELLING,2,68,913,63653
PREGABALIN,PERIPHERAL SWELLING,21,535,913,63653
RADIUM,PERIPHERAL SWELLING,2,31,913,63653
RASAGILINE,PERIPHERAL SWELLING,1,26,913,63653
REGORAFENIB,PERIPHERAL SWELLING,6,261,913,63653
RIBAVIRIN,PERIPHERAL SWELLING,1,138,913,63653
RIFAMPIN,PERIPHERAL SWELLING,1,30,913,63653
RIOCIGUAT,PERIPHERAL SWELLING,11,80,913,63653
RISPERIDONE,PERIPHERAL SWELLING,1,174,913,63653
RITUXIMAB,PERIPHERAL SWELLING,14,579,913,63653
RIVAROXABAN,PERIPHERAL SWELLING,18,2740,913,63653
RUXOLITINIB,PERIPHERAL SWELLING,9,572,913,63653
SILDENAFIL,PERIPHERAL SWELLING,1,156,913,63653
SODIUM CHLORIDE,PERIPHERAL SWELLING,1,37,913,63653
SORAFENIB,PERIPHERAL SWELLING,4,263,913,63653
SPIRONOLACTONE,PERIPHERAL SWELLING,1,88,913,63653
SUNITINIB,PERIPHERAL SWELLING,4,447,913,63653
TADALAFIL,PERIPHERAL SWELLING,1,30,913,63653
TEDUGLUTIDE,PERIPHERAL SWELLING,2,14,913,63653
TEMSIROLIMUS,PERIPHERAL SWELLING,1,29,913,63653
TERAZOSIN,PERIPHERAL SWELLING,1,9,913,63653
TERBINAFINE,PERIPHERAL SWELLING,3,27,913,63653
TERIPARATIDE,PERIPHERAL SWELLING,1,96,913,63653
TESTOSTERONE,PERIPHERAL SWELLING,1,72,913,63653
TETRABENAZINE,PERIPHERAL SWELLING,1,18,913,63653
THALIDOMIDE,PERIPHERAL SWELLING,2,274,913,63653
TIOTROPIUM,PERIPHERAL SWELLING,4,365,913,63653
TOBRAMYCIN,PERIPHERAL SWELLING,2,19,913,63653
TOCILIZUMAB,PERIPHERAL SWELLING,20,470,913,63653
TOFACITINIB,PERIPHERAL SWELLING,30,369,913,63653
TORSEMIDE,PERIPHERAL SWELLING,1,30,913,63653
TRAMETINIB,PERIPHERAL SWELLING,1,56,913,63653
TRASTUZUMAB,PERIPHERAL SWELLING,1,147,913,63653
TREPROSTINIL,PERIPHERAL SWELLING,10,309,913,63653
USTEKINUMAB,PERIPHERAL SWELLING,1,143,913,63653
VALACYCLOVIR,PERIPHERAL SWELLING,1,95,913,63653
VALPROATE,PERIPHERAL SWELLING,1,47,913,63653
WARFARIN,PERIPHERAL SWELLING,2,407,913,63653
ZOLEDRONIC ACID,PERIPHERAL SWELLING,6,435,913,63653
ABATACEPT,PERIPHERAL VENOUS DISEASE,1,270,18,63653
BORTEZOMIB,PERIPHERAL VENOUS DISEASE,1,132,18,63653
BOSENTAN,PERIPHERAL VENOUS DISEASE,2,824,18,63653
DENOSUMAB,PERIPHERAL VENOUS DISEASE,1,1916,18,63653
ETANERCEPT,PERIPHERAL VENOUS DISEASE,2,4166,18,63653
GOLIMUMAB,PERIPHERAL VENOUS DISEASE,1,206,18,63653
IMATINIB,PERIPHERAL VENOUS DISEASE,2,150,18,63653
LENALIDOMIDE,PERIPHERAL VENOUS DISEASE,2,4935,18,63653
OXYBATE,PERIPHERAL VENOUS DISEASE,1,124,18,63653
RIVAROXABAN,PERIPHERAL VENOUS DISEASE,2,2740,18,63653
ROSUVASTATIN,PERIPHERAL VENOUS DISEASE,1,110,18,63653
SORAFENIB,PERIPHERAL VENOUS DISEASE,1,263,18,63653
TREPROSTINIL,PERIPHERAL VENOUS DISEASE,1,309,18,63653
ABATACEPT,PERONEAL NERVE PALSY,2,270,22,63653
ADALIMUMAB,PERONEAL NERVE PALSY,1,1028,22,63653
ATORVASTATIN,PERONEAL NERVE PALSY,2,312,22,63653
DIMETHYL FUMARATE,PERONEAL NERVE PALSY,1,203,22,63653
ETANERCEPT,PERONEAL NERVE PALSY,4,4166,22,63653
FINGOLIMOD,PERONEAL NERVE PALSY,3,103,22,63653
GOLIMUMAB,PERONEAL NERVE PALSY,1,206,22,63653
INTERFERON BETA-1A,PERONEAL NERVE PALSY,1,214,22,63653
LENALIDOMIDE,PERONEAL NERVE PALSY,3,4935,22,63653
OCRELIZUMAB,PERONEAL NERVE PALSY,1,1,22,63653
TOCILIZUMAB,PERONEAL NERVE PALSY,3,470,22,63653
ABATACEPT,PEYRONIE'S DISEASE,1,270,3,63653
RISPERIDONE,PEYRONIE'S DISEASE,1,174,3,63653
SILDENAFIL,PEYRONIE'S DISEASE,1,156,3,63653
ABATACEPT,PHARYNGEAL EROSION,1,270,1,63653
ABATACEPT,PHARYNGITIS,1,270,49,63653
ALOGLIPTIN,PHARYNGITIS,1,45,49,63653
AMLODIPINE,PHARYNGITIS,1,210,49,63653
CETUXIMAB,PHARYNGITIS,1,81,49,63653
DENOSUMAB,PHARYNGITIS,1,1916,49,63653
ECULIZUMAB,PHARYNGITIS,1,58,49,63653
ETANERCEPT,PHARYNGITIS,2,4166,49,63653
EVEROLIMUS,PHARYNGITIS,2,317,49,63653
FEBUXOSTAT,PHARYNGITIS,1,91,49,63653
FINGOLIMOD,PHARYNGITIS,2,103,49,63653
GEFITINIB,PHARYNGITIS,1,23,49,63653
GOLIMUMAB,PHARYNGITIS,2,206,49,63653
LAMOTRIGINE,PHARYNGITIS,1,59,49,63653
LATANOPROST,PHARYNGITIS,3,37,49,63653
LENALIDOMIDE,PHARYNGITIS,7,4935,49,63653
MACITENTAN,PHARYNGITIS,2,579,49,63653
OMALIZUMAB,PHARYNGITIS,8,306,49,63653
PEGINTERFERON ALFA-2A,PHARYNGITIS,1,109,49,63653
ROMIPLOSTIM,PHARYNGITIS,3,113,49,63653
SIMEPREVIR,PHARYNGITIS,5,662,49,63653
TAMSULOSIN,PHARYNGITIS,1,104,49,63653
TOCILIZUMAB,PHARYNGITIS,1,470,49,63653
VENLAFAXINE,PHARYNGITIS,1,69,49,63653
ABATACEPT,PITYRIASIS,1,270,1,63653
ABATACEPT,PLEURAL EFFUSION,1,270,662,63653
ABIRATERONE,PLEURAL EFFUSION,10,456,662,63653
ADALIMUMAB,PLEURAL EFFUSION,11,1028,662,63653
AFATINIB,PLEURAL EFFUSION,13,384,662,63653
ALDESLEUKIN,PLEURAL EFFUSION,2,2,662,63653
ALEMTUZUMAB,PLEURAL EFFUSION,1,22,662,63653
ALISKIREN,PLEURAL EFFUSION,1,39,662,63653
ALLOPURINOL,PLEURAL EFFUSION,1,58,662,63653
AMBRISENTAN,PLEURAL EFFUSION,1,268,662,63653
AMIODARONE,PLEURAL EFFUSION,3,270,662,63653
AMLODIPINE,PLEURAL EFFUSION,4,210,662,63653
APIXABAN,PLEURAL EFFUSION,6,436,662,63653
ASPIRIN,PLEURAL EFFUSION,1,915,662,63653
ATORVASTATIN,PLEURAL EFFUSION,2,312,662,63653
AXITINIB,PLEURAL EFFUSION,2,177,662,63653
AZACITIDINE,PLEURAL EFFUSION,7,265,662,63653
BACLOFEN,PLEURAL EFFUSION,2,71,662,63653
BENDAMUSTINE,PLEURAL EFFUSION,9,266,662,63653
BEVACIZUMAB,PLEURAL EFFUSION,9,666,662,63653
BICALUTAMIDE,PLEURAL EFFUSION,1,41,662,63653
BORTEZOMIB,PLEURAL EFFUSION,3,132,662,63653
BOSENTAN,PLEURAL EFFUSION,12,824,662,63653
BOSUTINIB,PLEURAL EFFUSION,3,65,662,63653
BRENTUXIMAB VEDOTIN,PLEURAL EFFUSION,4,59,662,63653
BUPROPION,PLEURAL EFFUSION,1,15,662,63653
CABAZITAXEL,PLEURAL EFFUSION,3,72,662,63653
CABOZANTINIB,PLEURAL EFFUSION,7,105,662,63653
CANAGLIFLOZIN,PLEURAL EFFUSION,1,109,662,63653
CANAKINUMAB,PLEURAL EFFUSION,1,49,662,63653
CAPECITABINE,PLEURAL EFFUSION,1,209,662,63653
CARBOPLATIN,PLEURAL EFFUSION,1,170,662,63653
CARFILZOMIB,PLEURAL EFFUSION,1,356,662,63653
CERITINIB,PLEURAL EFFUSION,1,47,662,63653
CERTOLIZUMAB PEGOL,PLEURAL EFFUSION,3,538,662,63653
CHLORAMBUCIL,PLEURAL EFFUSION,1,14,662,63653
CILOSTAZOL,PLEURAL EFFUSION,1,24,662,63653
CLOPIDOGREL,PLEURAL EFFUSION,1,386,662,63653
CLOZAPINE,PLEURAL EFFUSION,1,186,662,63653
CORTICOTROPIN,PLEURAL EFFUSION,1,25,662,63653
CRIZOTINIB,PLEURAL EFFUSION,3,164,662,63653
CTLA-4,PLEURAL EFFUSION,1,13,662,63653
CYCLOPHOSPHAMIDE,PLEURAL EFFUSION,1,62,662,63653
CYCLOSPORINE,PLEURAL EFFUSION,1,106,662,63653
CYTARABINE,PLEURAL EFFUSION,7,56,662,63653
DABIGATRAN ETEXILATE,PLEURAL EFFUSION,6,1487,662,63653
DACLATASVIR,PLEURAL EFFUSION,1,37,662,63653
DARBEPOETIN ALFA,PLEURAL EFFUSION,1,167,662,63653
DASATINIB,PLEURAL EFFUSION,24,113,662,63653
DAUNORUBICIN,PLEURAL EFFUSION,1,10,662,63653
DEFERASIROX,PLEURAL EFFUSION,3,159,662,63653
DEGARELIX,PLEURAL EFFUSION,1,92,662,63653
DENOSUMAB,PLEURAL EFFUSION,11,1916,662,63653
DEXAMETHASONE,PLEURAL EFFUSION,8,153,662,63653
DIHEMATOPORPHYRIN ETHER,PLEURAL EFFUSION,1,2,662,63653
DILTIAZEM,PLEURAL EFFUSION,1,60,662,63653
DOCETAXEL,PLEURAL EFFUSION,3,132,662,63653
DONEPEZIL,PLEURAL EFFUSION,2,193,662,63653
DOXORUBICIN,PLEURAL EFFUSION,8,132,662,63653
DULOXETINE,PLEURAL EFFUSION,1,28,662,63653
ENOXAPARIN,PLEURAL EFFUSION,2,178,662,63653
ENZALUTAMIDE,PLEURAL EFFUSION,3,736,662,63653
EPOETIN ALFA,PLEURAL EFFUSION,2,63,662,63653
EPOPROSTENOL,PLEURAL EFFUSION,3,139,662,63653
ERIBULIN,PLEURAL EFFUSION,1,54,662,63653
ERLOTINIB,PLEURAL EFFUSION,3,158,662,63653
ESOMEPRAZOLE,PLEURAL EFFUSION,2,163,662,63653
ETANERCEPT,PLEURAL EFFUSION,15,4166,662,63653
EVEROLIMUS,PLEURAL EFFUSION,17,317,662,63653
FENTANYL,PLEURAL EFFUSION,1,201,662,63653
FLUOROURACIL,PLEURAL EFFUSION,1,159,662,63653
FLUTICASONE,PLEURAL EFFUSION,1,54,662,63653
FULVESTRANT,PLEURAL EFFUSION,1,21,662,63653
GEMCITABINE,PLEURAL EFFUSION,3,81,662,63653
GLYCOPYRRONIUM,PLEURAL EFFUSION,1,18,662,63653
GOLIMUMAB,PLEURAL EFFUSION,2,206,662,63653
HYDROXYUREA,PLEURAL EFFUSION,2,18,662,63653
IBRUTINIB,PLEURAL EFFUSION,33,670,662,63653
IBUPROFEN,PLEURAL EFFUSION,7,153,662,63653
IDELALISIB,PLEURAL EFFUSION,1,124,662,63653
ILOPROST,PLEURAL EFFUSION,1,172,662,63653
IMATINIB,PLEURAL EFFUSION,20,150,662,63653
IMMUNOGLOBULIN G,PLEURAL EFFUSION,3,73,662,63653
INDACATEROL,PLEURAL EFFUSION,1,52,662,63653
INFLIXIMAB,PLEURAL EFFUSION,1,343,662,63653
INSULIN GLARGINE,PLEURAL EFFUSION,1,107,662,63653
IRINOTECAN,PLEURAL EFFUSION,2,127,662,63653
IRON SUCROSE,PLEURAL EFFUSION,1,14,662,63653
LACOSAMIDE,PLEURAL EFFUSION,2,44,662,63653
LAPATINIB,PLEURAL EFFUSION,1,33,662,63653
LENALIDOMIDE,PLEURAL EFFUSION,35,4935,662,63653
LETROZOLE,PLEURAL EFFUSION,1,82,662,63653
LEUPROLIDE,PLEURAL EFFUSION,2,223,662,63653
LINEZOLID,PLEURAL EFFUSION,1,65,662,63653
LIRAGLUTIDE,PLEURAL EFFUSION,1,143,662,63653
LORCASERIN,PLEURAL EFFUSION,2,56,662,63653
MACITENTAN,PLEURAL EFFUSION,14,579,662,63653
MEROPENEM,PLEURAL EFFUSION,1,44,662,63653
METHOTREXATE,PLEURAL EFFUSION,6,261,662,63653
METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,PLEURAL EFFUSION,2,116,662,63653
MICONAZOLE,PLEURAL EFFUSION,1,16,662,63653
MYCOPHENOLATE MOFETIL,PLEURAL EFFUSION,1,43,662,63653
MYCOPHENOLIC ACID,PLEURAL EFFUSION,3,27,662,63653
NAPROXEN,PLEURAL EFFUSION,1,114,662,63653
NATALIZUMAB,PLEURAL EFFUSION,1,125,662,63653
NILOTINIB,PLEURAL EFFUSION,18,278,662,63653
OBINUTUZUMAB,PLEURAL EFFUSION,3,209,662,63653
OCTREOTIDE,PLEURAL EFFUSION,6,480,662,63653
OFATUMUMAB,PLEURAL EFFUSION,2,184,662,63653
OMALIZUMAB,PLEURAL EFFUSION,4,306,662,63653
OMEPRAZOLE,PLEURAL EFFUSION,2,105,662,63653
ORLISTAT,PLEURAL EFFUSION,1,9,662,63653
OSELTAMIVIR,PLEURAL EFFUSION,1,30,662,63653
OXYBATE,PLEURAL EFFUSION,1,124,662,63653
PACLITAXEL,PLEURAL EFFUSION,6,380,662,63653
PALBOCICLIB,PLEURAL EFFUSION,1,24,662,63653
PAZOPANIB,PLEURAL EFFUSION,17,267,662,63653
PD-1/PD-L1_MEL,PLEURAL EFFUSION,3,165,662,63653
PD-1/PD-L1_NSCLC,PLEURAL EFFUSION,5,87,662,63653
PD-1/PD-L1_Other,PLEURAL EFFUSION,3,52,662,63653
PD-1/PD-L1_RCC,PLEURAL EFFUSION,1,9,662,63653
PEGFILGRASTIM,PLEURAL EFFUSION,1,111,662,63653
PEGINESATIDE,PLEURAL EFFUSION,1,2,662,63653
PEGINTERFERON ALFA-2B,PLEURAL EFFUSION,1,57,662,63653
PERTUZUMAB,PLEURAL EFFUSION,1,69,662,63653
PIOGLITAZONE,PLEURAL EFFUSION,2,55,662,63653
POMALIDOMIDE,PLEURAL EFFUSION,6,1075,662,63653
PONATINIB,PLEURAL EFFUSION,2,77,662,63653
PREDNISOLONE,PLEURAL EFFUSION,2,89,662,63653
PREDNISONE,PLEURAL EFFUSION,5,68,662,63653
PREGABALIN,PLEURAL EFFUSION,5,535,662,63653
RAMUCIRUMAB,PLEURAL EFFUSION,2,7,662,63653
RANIBIZUMAB,PLEURAL EFFUSION,5,519,662,63653
RANOLAZINE,PLEURAL EFFUSION,1,45,662,63653
REGORAFENIB,PLEURAL EFFUSION,1,261,662,63653
RIBAVIRIN,PLEURAL EFFUSION,2,138,662,63653
RIOCIGUAT,PLEURAL EFFUSION,3,80,662,63653
RITUXIMAB,PLEURAL EFFUSION,8,579,662,63653
RIVAROXABAN,PLEURAL EFFUSION,12,2740,662,63653
ROMIPLOSTIM,PLEURAL EFFUSION,1,113,662,63653
ROSUVASTATIN,PLEURAL EFFUSION,2,110,662,63653
RUXOLITINIB,PLEURAL EFFUSION,16,572,662,63653
SAMARIUM,PLEURAL EFFUSION,1,1,662,63653
SERTRALINE,PLEURAL EFFUSION,1,106,662,63653
SILDENAFIL,PLEURAL EFFUSION,4,156,662,63653
SIMEPREVIR,PLEURAL EFFUSION,5,662,662,63653
SIPULEUCEL-T,PLEURAL EFFUSION,8,177,662,63653
SIROLIMUS,PLEURAL EFFUSION,1,32,662,63653
SOFOSBUVIR,PLEURAL EFFUSION,1,159,662,63653
SORAFENIB,PLEURAL EFFUSION,2,263,662,63653
SULFASALAZINE,PLEURAL EFFUSION,1,28,662,63653
SUNITINIB,PLEURAL EFFUSION,10,447,662,63653
TACROLIMUS,PLEURAL EFFUSION,2,101,662,63653
TAMOXIFEN,PLEURAL EFFUSION,2,3,662,63653
TELAPREVIR,PLEURAL EFFUSION,1,33,662,63653
TEMSIROLIMUS,PLEURAL EFFUSION,1,29,662,63653
TERIPARATIDE,PLEURAL EFFUSION,2,96,662,63653
THALIDOMIDE,PLEURAL EFFUSION,2,274,662,63653
TICLOPIDINE,PLEURAL EFFUSION,1,17,662,63653
TIOTROPIUM,PLEURAL EFFUSION,1,365,662,63653
TOCILIZUMAB,PLEURAL EFFUSION,8,470,662,63653
TOFACITINIB,PLEURAL EFFUSION,3,369,662,63653
TRASTUZUMAB,PLEURAL EFFUSION,4,147,662,63653
TREPROSTINIL,PLEURAL EFFUSION,8,309,662,63653
TRETINOIN,PLEURAL EFFUSION,1,1,662,63653
USTEKINUMAB,PLEURAL EFFUSION,2,143,662,63653
VANDETANIB,PLEURAL EFFUSION,2,20,662,63653
VEMURAFENIB,PLEURAL EFFUSION,2,133,662,63653
VINCRISTINE,PLEURAL EFFUSION,2,30,662,63653
ZOLEDRONIC ACID,PLEURAL EFFUSION,5,435,662,63653
ZOLPIDEM,PLEURAL EFFUSION,1,70,662,63653
ABATACEPT,PLEURISY,1,270,41,63653
ADALIMUMAB,PLEURISY,1,1028,41,63653
AZACITIDINE,PLEURISY,1,265,41,63653
BENDAMUSTINE,PLEURISY,1,266,41,63653
BOSENTAN,PLEURISY,2,824,41,63653
CERTOLIZUMAB PEGOL,PLEURISY,1,538,41,63653
CLOZAPINE,PLEURISY,2,186,41,63653
DAPAGLIFLOZIN,PLEURISY,1,78,41,63653
DASATINIB,PLEURISY,1,113,41,63653
ESOMEPRAZOLE,PLEURISY,1,163,41,63653
ETANERCEPT,PLEURISY,3,4166,41,63653
FULVESTRANT,PLEURISY,1,21,41,63653
GEFITINIB,PLEURISY,1,23,41,63653
GOLIMUMAB,PLEURISY,2,206,41,63653
IBRUTINIB,PLEURISY,1,670,41,63653
IDELALISIB,PLEURISY,1,124,41,63653
METHOTREXATE,PLEURISY,3,261,41,63653
METRONIDAZOLE,PLEURISY,2,45,41,63653
NILOTINIB,PLEURISY,1,278,41,63653
PACLITAXEL,PLEURISY,1,380,41,63653
PAZOPANIB,PLEURISY,1,267,41,63653
PD-1/PD-L1_MEL,PLEURISY,1,165,41,63653
POMALIDOMIDE,PLEURISY,1,1075,41,63653
PREDNISONE,PLEURISY,1,68,41,63653
PREGABALIN,PLEURISY,1,535,41,63653
RANIBIZUMAB,PLEURISY,1,519,41,63653
ROMIPLOSTIM,PLEURISY,3,113,41,63653
TIOTROPIUM,PLEURISY,1,365,41,63653
TOCILIZUMAB,PLEURISY,2,470,41,63653
TOFACITINIB,PLEURISY,1,369,41,63653
ABATACEPT,PLEURITIC PAIN,4,270,33,63653
ADALIMUMAB,PLEURITIC PAIN,1,1028,33,63653
AZACITIDINE,PLEURITIC PAIN,1,265,33,63653
BASILIXIMAB,PLEURITIC PAIN,1,7,33,63653
BEVACIZUMAB,PLEURITIC PAIN,2,666,33,63653
CABAZITAXEL,PLEURITIC PAIN,1,72,33,63653
CARFILZOMIB,PLEURITIC PAIN,1,356,33,63653
ENZALUTAMIDE,PLEURITIC PAIN,2,736,33,63653
IBRUTINIB,PLEURITIC PAIN,2,670,33,63653
IMATINIB,PLEURITIC PAIN,1,150,33,63653
LENALIDOMIDE,PLEURITIC PAIN,3,4935,33,63653
METHOTREXATE,PLEURITIC PAIN,2,261,33,63653
MYCOPHENOLIC ACID,PLEURITIC PAIN,3,27,33,63653
PAZOPANIB,PLEURITIC PAIN,2,267,33,63653
POMALIDOMIDE,PLEURITIC PAIN,1,1075,33,63653
RIVAROXABAN,PLEURITIC PAIN,4,2740,33,63653
THALIDOMIDE,PLEURITIC PAIN,2,274,33,63653
ABATACEPT,PNEUMOCYSTIS JIROVECII PNEUMONIA,3,270,112,63653
ABIRATERONE,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,456,112,63653
ADALIMUMAB,PNEUMOCYSTIS JIROVECII PNEUMONIA,2,1028,112,63653
AFATINIB,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,384,112,63653
BRENTUXIMAB VEDOTIN,PNEUMOCYSTIS JIROVECII PNEUMONIA,2,59,112,63653
CERTOLIZUMAB PEGOL,PNEUMOCYSTIS JIROVECII PNEUMONIA,15,538,112,63653
CTLA-4_MEL,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,133,112,63653
CYTARABINE,PNEUMOCYSTIS JIROVECII PNEUMONIA,3,56,112,63653
DAUNORUBICIN,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,10,112,63653
DEXAMETHASONE,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,153,112,63653
DOXORUBICIN,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,132,112,63653
ETANERCEPT,PNEUMOCYSTIS JIROVECII PNEUMONIA,5,4166,112,63653
EVEROLIMUS,PNEUMOCYSTIS JIROVECII PNEUMONIA,8,317,112,63653
FUROSEMIDE,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,287,112,63653
GOLIMUMAB,PNEUMOCYSTIS JIROVECII PNEUMONIA,5,206,112,63653
IBRUTINIB,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,670,112,63653
IDELALISIB,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,124,112,63653
INFLIXIMAB,PNEUMOCYSTIS JIROVECII PNEUMONIA,10,343,112,63653
IRINOTECAN,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,127,112,63653
LEFLUNOMIDE,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,41,112,63653
LENALIDOMIDE,PNEUMOCYSTIS JIROVECII PNEUMONIA,3,4935,112,63653
"LYMPHOCYTE IMMUNE GLOBULIN, ANTI-THYMOCYTE GLOBULIN",PNEUMOCYSTIS JIROVECII PNEUMONIA,1,9,112,63653
MARAVIROC,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,11,112,63653
MELPHALAN,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,25,112,63653
METHOTREXATE,PNEUMOCYSTIS JIROVECII PNEUMONIA,10,261,112,63653
METHYLPREDNISOLONE,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,93,112,63653
MYCOPHENOLIC ACID,PNEUMOCYSTIS JIROVECII PNEUMONIA,2,27,112,63653
OFATUMUMAB,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,184,112,63653
OXALIPLATIN,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,212,112,63653
PANITUMUMAB,PNEUMOCYSTIS JIROVECII PNEUMONIA,3,148,112,63653
PASIREOTIDE,PNEUMOCYSTIS JIROVECII PNEUMONIA,3,38,112,63653
POMALIDOMIDE,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,1075,112,63653
PREDNISOLONE,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,89,112,63653
RITUXIMAB,PNEUMOCYSTIS JIROVECII PNEUMONIA,5,579,112,63653
RIVAROXABAN,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,2740,112,63653
RUXOLITINIB,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,572,112,63653
TACROLIMUS,PNEUMOCYSTIS JIROVECII PNEUMONIA,2,101,112,63653
TEMOZOLOMIDE,PNEUMOCYSTIS JIROVECII PNEUMONIA,2,39,112,63653
TOCILIZUMAB,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,470,112,63653
TOFACITINIB,PNEUMOCYSTIS JIROVECII PNEUMONIA,4,369,112,63653
TRABECTEDIN,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,14,112,63653
TRASTUZUMAB,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,147,112,63653
VEMURAFENIB,PNEUMOCYSTIS JIROVECII PNEUMONIA,1,133,112,63653
ABATACEPT,PNEUMONIA,27,270,3103,63653
ABIRATERONE,PNEUMONIA,21,456,3103,63653
ACLIDINIUM,PNEUMONIA,2,39,3103,63653
ADALIMUMAB,PNEUMONIA,68,1028,3103,63653
AFATINIB,PNEUMONIA,15,384,3103,63653
AFLIBERCEPT,PNEUMONIA,8,222,3103,63653
ALBUTEROL,PNEUMONIA,5,51,3103,63653
ALDESLEUKIN,PNEUMONIA,1,2,3103,63653
ALECTINIB,PNEUMONIA,2,12,3103,63653
ALISKIREN,PNEUMONIA,2,39,3103,63653
ALLOPURINOL,PNEUMONIA,3,58,3103,63653
ALOGLIPTIN,PNEUMONIA,2,45,3103,63653
